ucode,ISO3,combination_id,population,combination,hazardCount,hazardLevel
VEN_V1,VEN,62,419.4175930757788,Coastal Flood + Tropical Storm + Drought + Heatwave + Extreme Heat,5,Multiple
IRN_V1,IRN,173,419.0781476669945,River Flood + Tropical Storm + Drought + Extreme Heat + Sand and Dust Storm,5,Multiple
NLD_V1,NLD,91,417.851252654611,River Flood + Coastal Flood + Drought + Heatwave + Fire,5,Multiple
CUB_V2,CUB,93,414.79019681405146,River Flood + Tropical Storm + Drought + Heatwave + Fire,5,Multiple
ITA_V1,ITA,91,401.86340370983817,River Flood + Coastal Flood + Drought + Heatwave + Fire,5,Multiple
ESP_V1,ESP,117,395.61500951435767,River Flood + Tropical Storm + Heatwave + Extreme Heat + Fire,5,Multiple
ERI_V1,ERI,241,394.38427949737866,River Flood + Heatwave + Extreme Heat + Fire + Sand and Dust Storm,5,Multiple
SEN_V1,SEN,241,388.61304369827036,River Flood + Heatwave + Extreme Heat + Fire + Sand and Dust Storm,5,Multiple
JOR_V1,JOR,185,388.2931900661658,River Flood + Drought + Heatwave + Extreme Heat + Sand and Dust Storm,5,Multiple
THA_V1,THA,31,379.8125264924798,River Flood + Coastal Flood + Tropical Storm + Drought + Heatwave,5,Multiple
VEN_V1,VEN,151,377.7084210111182,River Flood + Coastal Flood + Tropical Storm + Heatwave + Sand and Dust Storm,5,Multiple
MOZ_V1,MOZ,55,375.7322999611497,River Flood + Coastal Flood + Tropical Storm + Heatwave + Extreme Heat,5,Multiple
AUS_V1,AUS,109,374.875452727734,River Flood + Tropical Storm + Drought + Extreme Heat + Fire,5,Multiple
USA_V1,USA,115,373.6458919444624,River Flood + Coastal Flood + Heatwave + Extreme Heat + Fire,5,Multiple
AUS_V1,AUS,31,364.1805207622947,River Flood + Coastal Flood + Tropical Storm + Drought + Heatwave,5,Multiple
CHN_V1,CHN,110,363.6316032856703,Coastal Flood + Tropical Storm + Drought + Extreme Heat + Fire,5,Multiple
ARG_V1,ARG,91,362.77021179495205,River Flood + Coastal Flood + Drought + Heatwave + Fire,5,Multiple
COL_V1,COL,182,360.63835673092404,Coastal Flood + Tropical Storm + Heatwave + Extreme Heat + Sand and Dust Storm,5,Multiple
CRI_V1,CRI,117,359.4243211655994,River Flood + Tropical Storm + Heatwave + Extreme Heat + Fire,5,Multiple
JPN_V1,JPN,151,357.1621587447886,River Flood + Coastal Flood + Tropical Storm + Heatwave + Sand and Dust Storm,5,Multiple
ERI_V1,ERI,121,352.86625728588916,River Flood + Drought + Heatwave + Extreme Heat + Fire,5,Multiple
DOM_V2,DOM,31,352.7528153544876,River Flood + Coastal Flood + Tropical Storm + Drought + Heatwave,5,Multiple
MRT_V1,MRT,121,339.4722784981862,River Flood + Drought + Heatwave + Extreme Heat + Fire,5,Multiple
THA_V1,THA,62,338.1421395996765,Coastal Flood + Tropical Storm + Drought + Heatwave + Extreme Heat,5,Multiple
DZA_V1,DZA,241,335.06767472915817,River Flood + Heatwave + Extreme Heat + Fire + Sand and Dust Storm,5,Multiple
MOZ_V1,MOZ,87,332.5351945273578,River Flood + Coastal Flood + Tropical Storm + Heatwave + Fire,5,Multiple
JPN_V1,JPN,143,316.4145376420671,River Flood + Coastal Flood + Tropical Storm + Drought + Sand and Dust Storm,5,Multiple
MYS_V1,MYS,91,313.61140373981965,River Flood + Coastal Flood + Drought + Heatwave + Fire,5,Multiple
HTI_V2,HTI,220,312.9478015517816,Tropical Storm + Drought + Heatwave + Fire + Sand and Dust Storm,5,Multiple
OMN_V1,OMN,167,311.4773093787369,River Flood + Coastal Flood + Tropical Storm + Extreme Heat + Sand and Dust Storm,5,Multiple
AUS_V1,AUS,87,308.45205913977276,River Flood + Coastal Flood + Tropical Storm + Heatwave + Fire,5,Multiple
AGO_V1,AGO,217,304.5008490383625,River Flood + Drought + Heatwave + Fire + Sand and Dust Storm,5,Multiple
NGA_V1,NGA,241,301.95899186562747,River Flood + Heatwave + Extreme Heat + Fire + Sand and Dust Storm,5,Multiple
ZAF_V1,ZAF,61,295.09533253707923,River Flood + Tropical Storm + Drought + Heatwave + Extreme Heat,5,Multiple
NIC_V1,NIC,62,294.58562855938374,Coastal Flood + Tropical Storm + Drought + Heatwave + Extreme Heat,5,Multiple
PHL_V1,PHL,79,294.4888692446236,River Flood + Coastal Flood + Tropical Storm + Drought + Fire,5,Multiple
PRK_V1,PRK,87,293.1721894046109,River Flood + Coastal Flood + Tropical Storm + Heatwave + Fire,5,Multiple
VNM_V1,VNM,174,292.6075895050308,Coastal Flood + Tropical Storm + Drought + Extreme Heat + Sand and Dust Storm,5,Multiple
MEX_V1,MEX,79,290.3788302728153,River Flood + Coastal Flood + Tropical Storm + Drought + Fire,5,Multiple
IND_V1,IND,174,288.2234533727735,Coastal Flood + Tropical Storm + Drought + Extreme Heat + Sand and Dust Storm,5,Multiple
MMR_V1,MMR,248,266.98196705430746,Drought + Heatwave + Extreme Heat + Fire + Sand and Dust Storm,5,Multiple
NER_V1,NER,233,264.0214223712683,River Flood + Drought + Extreme Heat + Fire + Sand and Dust Storm,5,Multiple
IND_V1,IND,103,263.57453408514823,River Flood + Coastal Flood + Tropical Storm + Extreme Heat + Fire,5,Multiple
BFA_V1,BFA,241,262.8879113048315,River Flood + Heatwave + Extreme Heat + Fire + Sand and Dust Storm,5,Multiple
EGY_V1,EGY,155,262.0876707509384,River Flood + Coastal Flood + Drought + Heatwave + Sand and Dust Storm,5,Multiple
MEX_V1,MEX,248,254.48169255471657,Drought + Heatwave + Extreme Heat + Fire + Sand and Dust Storm,5,Multiple
MDG_V1,MDG,103,253.9223516099155,River Flood + Coastal Flood + Tropical Storm + Extreme Heat + Fire,5,Multiple
CHN_V1,CHN,118,251.50327043436118,Coastal Flood + Tropical Storm + Heatwave + Extreme Heat + Fire,5,Multiple
BGD_V1,BGD,167,247.83588818647695,River Flood + Coastal Flood + Tropical Storm + Extreme Heat + Sand and Dust Storm,5,Multiple
PER_V1,PER,217,245.38630497260237,River Flood + Drought + Heatwave + Fire + Sand and Dust Storm,5,Multiple
MAR_V1,MAR,151,242.71986719197503,River Flood + Coastal Flood + Tropical Storm + Heatwave + Sand and Dust Storm,5,Multiple
JPN_V1,JPN,213,242.64816810702723,River Flood + Tropical Storm + Heatwave + Fire + Sand and Dust Storm,5,Multiple
VEN_V1,VEN,181,241.89707754509772,River Flood + Tropical Storm + Heatwave + Extreme Heat + Sand and Dust Storm,5,Multiple
PHL_V1,PHL,213,239.3689532512799,River Flood + Tropical Storm + Heatwave + Fire + Sand and Dust Storm,5,Multiple
IRQ_V1,IRQ,115,236.67422024441117,River Flood + Coastal Flood + Heatwave + Extreme Heat + Fire,5,Multiple
VNM_V1,VNM,205,235.02919362438843,River Flood + Tropical Storm + Drought + Fire + Sand and Dust Storm,5,Multiple
OMN_V1,OMN,55,234.25000125675405,River Flood + Coastal Flood + Tropical Storm + Heatwave + Extreme Heat,5,Multiple
PER_V1,PER,248,234.06901463704708,Drought + Heatwave + Extreme Heat + Fire + Sand and Dust Storm,5,Multiple
KHM_V1,KHM,157,233.38457051850855,River Flood + Tropical Storm + Drought + Heatwave + Sand and Dust Storm,5,Multiple
SYR_V1,SYR,241,229.41194912418723,River Flood + Heatwave + Extreme Heat + Fire + Sand and Dust Storm,5,Multiple
IND_V1,IND,182,228.80862976455077,Coastal Flood + Tropical Storm + Heatwave + Extreme Heat + Sand and Dust Storm,5,Multiple
GIN_V1,GIN,185,225.44356313720345,River Flood + Drought + Heatwave + Extreme Heat + Sand and Dust Storm,5,Multiple
COD_V1,COD,185,224.96793400496244,River Flood + Drought + Heatwave + Extreme Heat + Sand and Dust Storm,5,Multiple
USA_V1,USA,157,220.1601020140621,River Flood + Tropical Storm + Drought + Heatwave + Sand and Dust Storm,5,Multiple
BWA_V1,BWA,121,217.5517933920786,River Flood + Drought + Heatwave + Extreme Heat + Fire,5,Multiple
AZE_V1,AZE,185,215.76640540796842,River Flood + Drought + Heatwave + Extreme Heat + Sand and Dust Storm,5,Multiple
COL_V1,COL,181,212.47742523139323,River Flood + Tropical Storm + Heatwave + Extreme Heat + Sand and Dust Storm,5,Multiple
ESP_V1,ESP,55,210.98291871084882,River Flood + Coastal Flood + Tropical Storm + Heatwave + Extreme Heat,5,Multiple
YEM_V1,YEM,121,209.119804430753,River Flood + Drought + Heatwave + Extreme Heat + Fire,5,Multiple
SSD_V1,SSD,241,209.06425733864307,River Flood + Heatwave + Extreme Heat + Fire + Sand and Dust Storm,5,Multiple
IND_V1,IND,87,207.32313399761915,River Flood + Coastal Flood + Tropical Storm + Heatwave + Fire,5,Multiple
LAO_V1,LAO,185,204.89670192898416,River Flood + Drought + Heatwave + Extreme Heat + Sand and Dust Storm,5,Multiple
JPN_V1,JPN,220,202.7537858337164,Tropical Storm + Drought + Heatwave + Fire + Sand and Dust Storm,5,Multiple
CHN_V1,CHN,241,200.03057985187297,River Flood + Heatwave + Extreme Heat + Fire + Sand and Dust Storm,5,Multiple
MAR_V1,MAR,31,198.62779158461728,River Flood + Coastal Flood + Tropical Storm + Drought + Heatwave,5,Multiple
USA_V1,USA,181,196.2451583388746,River Flood + Tropical Storm + Heatwave + Extreme Heat + Sand and Dust Storm,5,Multiple
USA_V1,USA,79,196.17374192473136,River Flood + Coastal Flood + Tropical Storm + Drought + Fire,5,Multiple
MMR_V1,MMR,174,195.43904818594456,Coastal Flood + Tropical Storm + Drought + Extreme Heat + Sand and Dust Storm,5,Multiple
MOZ_V1,MOZ,185,189.30741299316287,River Flood + Drought + Heatwave + Extreme Heat + Sand and Dust Storm,5,Multiple
MEX_V1,MEX,118,188.69575270853397,Coastal Flood + Tropical Storm + Heatwave + Extreme Heat + Fire,5,Multiple
USA_V1,USA,213,188.00489207860255,River Flood + Tropical Storm + Heatwave + Fire + Sand and Dust Storm,5,Multiple
HRV_V1,HRV,91,186.99941315754108,River Flood + Coastal Flood + Drought + Heatwave + Fire,5,Multiple
DZA_V1,DZA,93,186.22556884141522,River Flood + Tropical Storm + Drought + Heatwave + Fire,5,Multiple
MEX_V1,MEX,151,185.21738466842095,River Flood + Coastal Flood + Tropical Storm + Heatwave + Sand and Dust Storm,5,Multiple
IRN_V1,IRN,217,183.35986833600327,River Flood + Drought + Heatwave + Fire + Sand and Dust Storm,5,Multiple
CMR_V1,CMR,241,180.86256604269147,River Flood + Heatwave + Extreme Heat + Fire + Sand and Dust Storm,5,Multiple
IRN_V1,IRN,115,180.72603194136173,River Flood + Coastal Flood + Heatwave + Extreme Heat + Fire,5,Multiple
BGD_V1,BGD,188,179.90641421824694,Tropical Storm + Drought + Heatwave + Extreme Heat + Sand and Dust Storm,5,Multiple
GIN_V1,GIN,91,179.67816075627127,River Flood + Coastal Flood + Drought + Heatwave + Fire,5,Multiple
COL_V1,COL,55,175.18574139864586,River Flood + Coastal Flood + Tropical Storm + Heatwave + Extreme Heat,5,Multiple
MAR_V1,MAR,117,174.12738229334354,River Flood + Tropical Storm + Heatwave + Extreme Heat + Fire,5,Multiple
IND_V1,IND,214,167.60872269421816,Coastal Flood + Tropical Storm + Heatwave + Fire + Sand and Dust Storm,5,Multiple
BOL_V1,BOL,241,167.32481983694015,River Flood + Heatwave + Extreme Heat + Fire + Sand and Dust Storm,5,Multiple
AUS_V1,AUS,236,164.86680096030852,Tropical Storm + Drought + Extreme Heat + Fire + Sand and Dust Storm,5,Multiple
IRN_V1,IRN,242,164.44170788277452,Coastal Flood + Heatwave + Extreme Heat + Fire + Sand and Dust Storm,5,Multiple
MOZ_V1,MOZ,244,150.6608390561305,Tropical Storm + Heatwave + Extreme Heat + Fire + Sand and Dust Storm,5,Multiple
GTM_V1,GTM,93,150.56454625469632,River Flood + Tropical Storm + Drought + Heatwave + Fire,5,Multiple
JOR_V1,JOR,241,150.13157772624172,River Flood + Heatwave + Extreme Heat + Fire + Sand and Dust Storm,5,Multiple
USA_V1,USA,122,149.09299461862952,Coastal Flood + Drought + Heatwave + Extreme Heat + Fire,5,Multiple
HTI_V2,HTI,214,148.68309271960865,Coastal Flood + Tropical Storm + Heatwave + Fire + Sand and Dust Storm,5,Multiple
TZA_V1,TZA,217,148.04889571271727,River Flood + Drought + Heatwave + Fire + Sand and Dust Storm,5,Multiple
ARG_V1,ARG,185,147.75407370363246,River Flood + Drought + Heatwave + Extreme Heat + Sand and Dust Storm,5,Multiple
IRQ_V1,IRQ,59,147.67932198825292,River Flood + Coastal Flood + Drought + Heatwave + Extreme Heat,5,Multiple
BWA_V1,BWA,248,147.0664398476947,Drought + Heatwave + Extreme Heat + Fire + Sand and Dust Storm,5,Multiple
CUB_V2,CUB,31,143.2569328749596,River Flood + Coastal Flood + Tropical Storm + Drought + Heatwave,5,Multiple
MRT_V1,MRT,181,142.5035509779118,River Flood + Tropical Storm + Heatwave + Extreme Heat + Sand and Dust Storm,5,Multiple
IND_V1,IND,199,140.4304958510911,River Flood + Coastal Flood + Tropical Storm + Fire + Sand and Dust Storm,5,Multiple
BGD_V1,BGD,103,139.02546111121774,River Flood + Coastal Flood + Tropical Storm + Extreme Heat + Fire,5,Multiple
SLV_V1,SLV,93,137.228789753437,River Flood + Tropical Storm + Drought + Heatwave + Fire,5,Multiple
VNM_V1,VNM,79,136.925367155578,River Flood + Coastal Flood + Tropical Storm + Drought + Fire,5,Multiple
COL_V1,COL,93,136.4018029331114,River Flood + Tropical Storm + Drought + Heatwave + Fire,5,Multiple
LBY_V1,LBY,242,135.8787028261844,Coastal Flood + Heatwave + Extreme Heat + Fire + Sand and Dust Storm,5,Multiple
AUS_V1,AUS,181,134.56609296787136,River Flood + Tropical Storm + Heatwave + Extreme Heat + Sand and Dust Storm,5,Multiple
MEX_V1,MEX,110,130.44103568562423,Coastal Flood + Tropical Storm + Drought + Extreme Heat + Fire,5,Multiple
MMR_V1,MMR,87,129.34948447346687,River Flood + Coastal Flood + Tropical Storm + Heatwave + Fire,5,Multiple
OMN_V1,OMN,59,121.92391716687776,River Flood + Coastal Flood + Drought + Heatwave + Extreme Heat,5,Multiple
MEX_V1,MEX,47,120.35957693423552,River Flood + Coastal Flood + Tropical Storm + Drought + Extreme Heat,5,Multiple
RUS_V1,RUS,93,119.14547916619266,River Flood + Tropical Storm + Drought + Heatwave + Fire,5,Multiple
MOZ_V1,MOZ,236,117.74537872872315,Tropical Storm + Drought + Extreme Heat + Fire + Sand and Dust Storm,5,Multiple
CHN_V1,CHN,213,116.94371879832761,River Flood + Tropical Storm + Heatwave + Fire + Sand and Dust Storm,5,Multiple
DOM_V2,DOM,117,116.38846253846023,River Flood + Tropical Storm + Heatwave + Extreme Heat + Fire,5,Multiple
ARG_V1,ARG,248,115.98908534225484,Drought + Heatwave + Extreme Heat + Fire + Sand and Dust Storm,5,Multiple
LAO_V1,LAO,220,115.37146444246173,Tropical Storm + Drought + Heatwave + Fire + Sand and Dust Storm,5,Multiple
VEN_V1,VEN,79,115.1183318037074,River Flood + Coastal Flood + Tropical Storm + Drought + Fire,5,Multiple
CUB_V2,CUB,118,113.05509077032295,Coastal Flood + Tropical Storm + Heatwave + Extreme Heat + Fire,5,Multiple
PER_V1,PER,241,111.94086101651192,River Flood + Heatwave + Extreme Heat + Fire + Sand and Dust Storm,5,Multiple
SWZ_V1,SWZ,236,111.1704958488699,Tropical Storm + Drought + Extreme Heat + Fire + Sand and Dust Storm,5,Multiple
DEU_V1,DEU,91,111.03833197337372,River Flood + Coastal Flood + Drought + Heatwave + Fire,5,Multiple
USA_V1,USA,151,110.38651497682574,River Flood + Coastal Flood + Tropical Storm + Heatwave + Sand and Dust Storm,5,Multiple
ARG_V1,ARG,241,109.5410860907923,River Flood + Heatwave + Extreme Heat + Fire + Sand and Dust Storm,5,Multiple
RUS_V1,RUS,87,109.44446537041621,River Flood + Coastal Flood + Tropical Storm + Heatwave + Fire,5,Multiple
ISR_V1,ISR,121,109.17913564048705,River Flood + Drought + Heatwave + Extreme Heat + Fire,5,Multiple
ALB_V1,ALB,91,106.97556723328307,River Flood + Coastal Flood + Drought + Heatwave + Fire,5,Multiple
IND_V1,IND,206,106.3478378635119,Coastal Flood + Tropical Storm + Drought + Fire + Sand and Dust Storm,5,Multiple
CAN_V1,CAN,91,105.90496988944369,River Flood + Coastal Flood + Drought + Heatwave + Fire,5,Multiple
MMR_V1,MMR,244,105.58722169604152,Tropical Storm + Heatwave + Extreme Heat + Fire + Sand and Dust Storm,5,Multiple
VEN_V1,VEN,157,105.19544517901159,River Flood + Tropical Storm + Drought + Heatwave + Sand and Dust Storm,5,Multiple
ZAF_V1,ZAF,217,103.75372687498125,River Flood + Drought + Heatwave + Fire + Sand and Dust Storm,5,Multiple
KEN_V1,KEN,217,103.5855740288971,River Flood + Drought + Heatwave + Fire + Sand and Dust Storm,5,Multiple
ESP1_V1,ESP,158,102.92480962626041,Coastal Flood + Tropical Storm + Drought + Heatwave + Sand and Dust Storm,5,Multiple
UKR_V1,UKR,91,102.5969436944846,River Flood + Coastal Flood + Drought + Heatwave + Fire,5,Multiple
CHN_V1,CHN,182,101.64893669039012,Coastal Flood + Tropical Storm + Heatwave + Extreme Heat + Sand and Dust Storm,5,Multiple
PRT_V1,PRT,181,98.6360539693851,River Flood + Tropical Storm + Heatwave + Extreme Heat + Sand and Dust Storm,5,Multiple
JPN_V1,JPN,157,97.68021613359451,River Flood + Tropical Storm + Drought + Heatwave + Sand and Dust Storm,5,Multiple
MEX_V1,MEX,157,96.80418219631974,River Flood + Tropical Storm + Drought + Heatwave + Sand and Dust Storm,5,Multiple
MOZ_V1,MOZ,248,96.3476099818945,Drought + Heatwave + Extreme Heat + Fire + Sand and Dust Storm,5,Multiple
ARM_V1,ARM,185,95.45629690773785,River Flood + Drought + Heatwave + Extreme Heat + Sand and Dust Storm,5,Multiple
VEN_V1,VEN,158,93.4334106950555,Coastal Flood + Tropical Storm + Drought + Heatwave + Sand and Dust Storm,5,Multiple
CHN_V1,CHN,214,93.20889910375882,Coastal Flood + Tropical Storm + Heatwave + Fire + Sand and Dust Storm,5,Multiple
ARE_V1,ARE,248,93.03411996085197,Drought + Heatwave + Extreme Heat + Fire + Sand and Dust Storm,5,Multiple
VNM_V1,VNM,230,92.8675207644701,Coastal Flood + Tropical Storm + Extreme Heat + Fire + Sand and Dust Storm,5,Multiple
MEX_V1,MEX,213,92.41658718526841,River Flood + Tropical Storm + Heatwave + Fire + Sand and Dust Storm,5,Multiple
OMN_V1,OMN,241,90.90809415929834,River Flood + Heatwave + Extreme Heat + Fire + Sand and Dust Storm,5,Multiple
SWZ_V1,SWZ,61,89.96927892400527,River Flood + Tropical Storm + Drought + Heatwave + Extreme Heat,5,Multiple
THA_V1,THA,93,89.89982944261283,River Flood + Tropical Storm + Drought + Heatwave + Fire,5,Multiple
SEN_V1,SEN,179,88.38739913143218,River Flood + Coastal Flood + Heatwave + Extreme Heat + Sand and Dust Storm,5,Multiple
MOZ_V1,MOZ,220,87.55984685197473,Tropical Storm + Drought + Heatwave + Fire + Sand and Dust Storm,5,Multiple
BGD_V1,BGD,182,87.05112056434155,Coastal Flood + Tropical Storm + Heatwave + Extreme Heat + Sand and Dust Storm,5,Multiple
BGD_V1,BGD,94,84.77114561901372,Coastal Flood + Tropical Storm + Drought + Heatwave + Fire,5,Multiple
AUS_V1,AUS,79,84.23161927982409,River Flood + Coastal Flood + Tropical Storm + Drought + Fire,5,Multiple
AGO_V1,AGO,248,83.44260765612125,Drought + Heatwave + Extreme Heat + Fire + Sand and Dust Storm,5,Multiple
NIC_V1,NIC,118,82.0056869688453,Coastal Flood + Tropical Storm + Heatwave + Extreme Heat + Fire,5,Multiple
CYP_V1,CYP,248,81.15372831742934,Drought + Heatwave + Extreme Heat + Fire + Sand and Dust Storm,5,Multiple
MMR_V1,MMR,236,80.04855565726757,Tropical Storm + Drought + Extreme Heat + Fire + Sand and Dust Storm,5,Multiple
TUR_V1,TUR,217,79.77488678321242,River Flood + Drought + Heatwave + Fire + Sand and Dust Storm,5,Multiple
BEN_V1,BEN,185,79.12279023697563,River Flood + Drought + Heatwave + Extreme Heat + Sand and Dust Storm,5,Multiple
MEX_V1,MEX,94,78.69697885383822,Coastal Flood + Tropical Storm + Drought + Heatwave + Fire,5,Multiple
RUS_V1,RUS,217,78.09673132025637,River Flood + Drought + Heatwave + Fire + Sand and Dust Storm,5,Multiple
TUN_V1,TUN,179,78.08273951245982,River Flood + Coastal Flood + Heatwave + Extreme Heat + Sand and Dust Storm,5,Multiple
SLV_V1,SLV,31,78.0099306131342,River Flood + Coastal Flood + Tropical Storm + Drought + Heatwave,5,Multiple
GNB_V1,GNB,248,77.63136173039675,Drought + Heatwave + Extreme Heat + Fire + Sand and Dust Storm,5,Multiple
