system:index,ISO3,combination,combination_id,hazardCount,hazardLevel,population,.geo
3333,MOZ,River Flood + Tropical Storm + Extreme Heat + Fire,101,4,Multiple,66815.36513855122,"{""type"":""MultiPoint"",""coordinates"":[]}"
2911,MEX,Tropical Storm + Drought + Extreme Heat + Fire,108,4,Multiple,66595.91864082123,"{""type"":""MultiPoint"",""coordinates"":[]}"
3483,MRT,Drought + Heatwave + Extreme Heat + Sand and Dust Storm,184,4,Multiple,65699.00534045551,"{""type"":""MultiPoint"",""coordinates"":[]}"
9851,HND,Tropical Storm + Heatwave + Extreme Heat + Fire,116,4,Multiple,65301.40333417058,"{""type"":""MultiPoint"",""coordinates"":[]}"
5742,ZAF,Tropical Storm + Drought + Heatwave + Fire,92,4,Multiple,64508.59365395225,"{""type"":""MultiPoint"",""coordinates"":[]}"
9409,TUN,Drought + Heatwave + Extreme Heat + Fire,120,4,Multiple,64436.7850796556,"{""type"":""MultiPoint"",""coordinates"":[]}"
1121,COG,River Flood + Drought + Heatwave + Extreme Heat,57,4,Multiple,63752.205892384605,"{""type"":""MultiPoint"",""coordinates"":[]}"
8179,LKA,River Flood + Tropical Storm + Heatwave + Extreme Heat,53,4,Multiple,62391.227492559236,"{""type"":""MultiPoint"",""coordinates"":[]}"
1431,EGY,River Flood + Coastal Flood + Drought + Extreme Heat,43,4,Multiple,61834.44980044663,"{""type"":""MultiPoint"",""coordinates"":[]}"
5848,ZMB,River Flood + Heatwave + Extreme Heat + Fire,113,4,Multiple,61741.88619534047,"{""type"":""MultiPoint"",""coordinates"":[]}"
2438,KAZ,River Flood + Heatwave + Extreme Heat + Sand and Dust Storm,177,4,Multiple,61585.7227370527,"{""type"":""MultiPoint"",""coordinates"":[]}"
1482,EGY,River Flood + Heatwave + Extreme Heat + Sand and Dust Storm,177,4,Multiple,60843.103903293406,"{""type"":""MultiPoint"",""coordinates"":[]}"
2922,MEX,Drought + Heatwave + Extreme Heat + Fire,120,4,Multiple,59749.53865248821,"{""type"":""MultiPoint"",""coordinates"":[]}"
6659,BGD,Coastal Flood + Tropical Storm + Drought + Extreme Heat,46,4,Multiple,59584.848134085245,"{""type"":""MultiPoint"",""coordinates"":[]}"
5487,VNM,Coastal Flood + Tropical Storm + Drought + Extreme Heat,46,4,Multiple,57614.905381342396,"{""type"":""MultiPoint"",""coordinates"":[]}"
2749,MDG,River Flood + Tropical Storm + Heatwave + Fire,85,4,Multiple,57271.994203594,"{""type"":""MultiPoint"",""coordinates"":[]}"
5484,VNM,River Flood + Coastal Flood + Tropical Storm + Extreme Heat,39,4,Multiple,57124.15946654044,"{""type"":""MultiPoint"",""coordinates"":[]}"
89,AGO,River Flood + Drought + Heatwave + Extreme Heat,57,4,Multiple,56371.366422254214,"{""type"":""MultiPoint"",""coordinates"":[]}"
8554,PHL,Tropical Storm + Drought + Heatwave + Fire,92,4,Multiple,56310.50311761786,"{""type"":""MultiPoint"",""coordinates"":[]}"
2423,KAZ,Drought + Heatwave + Extreme Heat + Fire,120,4,Multiple,56028.176506735595,"{""type"":""MultiPoint"",""coordinates"":[]}"
2966,MEX,River Flood + Heatwave + Extreme Heat + Sand and Dust Storm,177,4,Multiple,55956.112350408956,"{""type"":""MultiPoint"",""coordinates"":[]}"
6654,BGD,River Flood + Coastal Flood + Tropical Storm + Extreme Heat,39,4,Multiple,55930.360652868425,"{""type"":""MultiPoint"",""coordinates"":[]}"
6574,BEN,River Flood + Drought + Heatwave + Extreme Heat,57,4,Multiple,55929.58693545099,"{""type"":""MultiPoint"",""coordinates"":[]}"
3476,MRT,River Flood + Heatwave + Extreme Heat + Sand and Dust Storm,177,4,Multiple,54286.00763945584,"{""type"":""MultiPoint"",""coordinates"":[]}"
1457,EGY,River Flood + Drought + Extreme Heat + Fire,105,4,Multiple,54154.507553972304,"{""type"":""MultiPoint"",""coordinates"":[]}"
339,AUS,Tropical Storm + Heatwave + Extreme Heat + Fire,116,4,Multiple,53958.295468482655,"{""type"":""MultiPoint"",""coordinates"":[]}"
8867,SEN,River Flood + Drought + Heatwave + Extreme Heat,57,4,Multiple,53944.56298397386,"{""type"":""MultiPoint"",""coordinates"":[]}"
7592,GTM,Tropical Storm + Drought + Heatwave + Extreme Heat,60,4,Multiple,53879.71761191648,"{""type"":""MultiPoint"",""coordinates"":[]}"
5652,YEM,River Flood + Heatwave + Extreme Heat + Sand and Dust Storm,177,4,Multiple,53458.331753864826,"{""type"":""MultiPoint"",""coordinates"":[]}"
8037,LAO,River Flood + Tropical Storm + Heatwave + Fire,85,4,Multiple,53143.4884823254,"{""type"":""MultiPoint"",""coordinates"":[]}"
3489,MRT,Heatwave + Extreme Heat + Fire + Sand and Dust Storm,240,4,Multiple,53084.82227267939,"{""type"":""MultiPoint"",""coordinates"":[]}"
2188,IRN,Tropical Storm + Heatwave + Extreme Heat + Sand and Dust Storm,180,4,Multiple,52169.98705882834,"{""type"":""MultiPoint"",""coordinates"":[]}"
6397,ARE,Heatwave + Extreme Heat + Fire + Sand and Dust Storm,240,4,Multiple,52018.50005669282,"{""type"":""MultiPoint"",""coordinates"":[]}"
48,AFG,River Flood + Heatwave + Extreme Heat + Sand and Dust Storm,177,4,Multiple,51645.259716021916,"{""type"":""MultiPoint"",""coordinates"":[]}"
2723,MDG,River Flood + Coastal Flood + Tropical Storm + Heatwave,23,4,Multiple,51556.379916171936,"{""type"":""MultiPoint"",""coordinates"":[]}"
3027,MLI,River Flood + Heatwave + Extreme Heat + Fire,113,4,Multiple,51241.273905842936,"{""type"":""MultiPoint"",""coordinates"":[]}"
3656,NER,River Flood + Drought + Extreme Heat + Sand and Dust Storm,169,4,Multiple,51135.70852624839,"{""type"":""MultiPoint"",""coordinates"":[]}"
5755,ZAF,Drought + Heatwave + Extreme Heat + Fire,120,4,Multiple,50414.69120786215,"{""type"":""MultiPoint"",""coordinates"":[]}"
925,CHN,Drought + Heatwave + Extreme Heat + Sand and Dust Storm,184,4,Multiple,50249.5224450957,"{""type"":""MultiPoint"",""coordinates"":[]}"
6608,BFA,River Flood + Drought + Heatwave + Extreme Heat,57,4,Multiple,50153.021681673876,"{""type"":""MultiPoint"",""coordinates"":[]}"
9753,NIC,Tropical Storm + Drought + Heatwave + Fire,92,4,Multiple,50044.29373524548,"{""type"":""MultiPoint"",""coordinates"":[]}"
1925,IND,River Flood + Coastal Flood + Tropical Storm + Drought,15,4,Multiple,49677.34124153466,"{""type"":""MultiPoint"",""coordinates"":[]}"
2898,MEX,River Flood + Drought + Heatwave + Fire,89,4,Multiple,48358.71779103933,"{""type"":""MultiPoint"",""coordinates"":[]}"
4498,SOM,Drought + Heatwave + Extreme Heat + Fire,120,4,Multiple,47616.702910616994,"{""type"":""MultiPoint"",""coordinates"":[]}"
1352,DZA,Tropical Storm + Drought + Heatwave + Fire,92,4,Multiple,47504.44222315233,"{""type"":""MultiPoint"",""coordinates"":[]}"
5255,USA,Heatwave + Extreme Heat + Fire + Sand and Dust Storm,240,4,Multiple,47198.946850083965,"{""type"":""MultiPoint"",""coordinates"":[]}"
9331,TJK,Drought + Heatwave + Extreme Heat + Sand and Dust Storm,184,4,Multiple,46485.59612374835,"{""type"":""MultiPoint"",""coordinates"":[]}"
3649,NER,Drought + Heatwave + Extreme Heat + Fire,120,4,Multiple,46450.34897857574,"{""type"":""MultiPoint"",""coordinates"":[]}"
4858,TUR,River Flood + Drought + Heatwave + Extreme Heat,57,4,Multiple,46283.131013502854,"{""type"":""MultiPoint"",""coordinates"":[]}"
7903,KHM,River Flood + Tropical Storm + Drought + Heatwave,29,4,Multiple,45978.22443931192,"{""type"":""MultiPoint"",""coordinates"":[]}"
4010,PAK,Heatwave + Extreme Heat + Fire + Sand and Dust Storm,240,4,Multiple,45745.64059856284,"{""type"":""MultiPoint"",""coordinates"":[]}"
4664,THA,River Flood + Tropical Storm + Drought + Heatwave,29,4,Multiple,45406.69242208006,"{""type"":""MultiPoint"",""coordinates"":[]}"
3268,MOZ,River Flood + Coastal Flood + Tropical Storm + Drought,15,4,Multiple,45370.88957852974,"{""type"":""MultiPoint"",""coordinates"":[]}"
8604,PRK,River Flood + Tropical Storm + Drought + Heatwave,29,4,Multiple,45019.04892653512,"{""type"":""MultiPoint"",""coordinates"":[]}"
46,AFG,River Flood + Drought + Extreme Heat + Sand and Dust Storm,169,4,Multiple,44239.96621367756,"{""type"":""MultiPoint"",""coordinates"":[]}"
7612,GTM,Tropical Storm + Drought + Heatwave + Fire,92,4,Multiple,44035.41013889387,"{""type"":""MultiPoint"",""coordinates"":[]}"
1989,IND,River Flood + Tropical Storm + Extreme Heat + Fire,101,4,Multiple,43960.37684696913,"{""type"":""MultiPoint"",""coordinates"":[]}"
4704,THA,Tropical Storm + Drought + Heatwave + Fire,92,4,Multiple,43916.39890939215,"{""type"":""MultiPoint"",""coordinates"":[]}"
8560,PHL,Tropical Storm + Drought + Extreme Heat + Fire,108,4,Multiple,43843.5837273011,"{""type"":""MultiPoint"",""coordinates"":[]}"
7765,ISR,Drought + Heatwave + Extreme Heat + Fire,120,4,Multiple,43615.06181865501,"{""type"":""MultiPoint"",""coordinates"":[]}"
1384,DZA,River Flood + Heatwave + Extreme Heat + Sand and Dust Storm,177,4,Multiple,43500.52645850269,"{""type"":""MultiPoint"",""coordinates"":[]}"
10075,DOM,Tropical Storm + Drought + Heatwave + Fire,92,4,Multiple,43153.468642517924,"{""type"":""MultiPoint"",""coordinates"":[]}"
8913,SEN,River Flood + Heatwave + Extreme Heat + Sand and Dust Storm,177,4,Multiple,42642.56304390143,"{""type"":""MultiPoint"",""coordinates"":[]}"
9315,TJK,Drought + Heatwave + Extreme Heat + Fire,120,4,Multiple,42462.95668058781,"{""type"":""MultiPoint"",""coordinates"":[]}"
8040,LAO,Tropical Storm + Drought + Heatwave + Fire,92,4,Multiple,42368.675750220435,"{""type"":""MultiPoint"",""coordinates"":[]}"
905,CHN,River Flood + Drought + Heatwave + Sand and Dust Storm,153,4,Multiple,42242.954245966976,"{""type"":""MultiPoint"",""coordinates"":[]}"
1943,IND,River Flood + Coastal Flood + Tropical Storm + Extreme Heat,39,4,Multiple,41798.15368305011,"{""type"":""MultiPoint"",""coordinates"":[]}"
4713,THA,Tropical Storm + Heatwave + Extreme Heat + Fire,116,4,Multiple,41782.724762031045,"{""type"":""MultiPoint"",""coordinates"":[]}"
7209,GHA,River Flood + Drought + Heatwave + Extreme Heat,57,4,Multiple,40500.13630434507,"{""type"":""MultiPoint"",""coordinates"":[]}"
7920,KHM,Tropical Storm + Drought + Heatwave + Fire,92,4,Multiple,40378.34566915167,"{""type"":""MultiPoint"",""coordinates"":[]}"
990,CIV,River Flood + Drought + Heatwave + Extreme Heat,57,4,Multiple,40311.009950974076,"{""type"":""MultiPoint"",""coordinates"":[]}"
4520,SOM,River Flood + Drought + Heatwave + Sand and Dust Storm,153,4,Multiple,40026.04120304573,"{""type"":""MultiPoint"",""coordinates"":[]}"
5134,USA,River Flood + Tropical Storm + Heatwave + Fire,85,4,Multiple,39715.431706778814,"{""type"":""MultiPoint"",""coordinates"":[]}"
2987,MEX,Tropical Storm + Heatwave + Fire + Sand and Dust Storm,212,4,Multiple,39617.478249007996,"{""type"":""MultiPoint"",""coordinates"":[]}"
8046,LAO,Drought + Heatwave + Extreme Heat + Fire,120,4,Multiple,39562.64899221782,"{""type"":""MultiPoint"",""coordinates"":[]}"
178,ARG,River Flood + Drought + Heatwave + Fire,89,4,Multiple,39109.38945420248,"{""type"":""MultiPoint"",""coordinates"":[]}"
9388,TUN,River Flood + Drought + Heatwave + Extreme Heat,57,4,Multiple,39055.18468108325,"{""type"":""MultiPoint"",""coordinates"":[]}"
1613,ESP,Tropical Storm + Heatwave + Extreme Heat + Sand and Dust Storm,180,4,Multiple,38979.98059847382,"{""type"":""MultiPoint"",""coordinates"":[]}"
851,CHN,Coastal Flood + Tropical Storm + Drought + Fire,78,4,Multiple,38558.66955593656,"{""type"":""MultiPoint"",""coordinates"":[]}"
4961,TZA,River Flood + Drought + Heatwave + Fire,89,4,Multiple,38166.613972997926,"{""type"":""MultiPoint"",""coordinates"":[]}"
8976,SLE,River Flood + Drought + Extreme Heat + Fire,105,4,Multiple,38157.411819958776,"{""type"":""MultiPoint"",""coordinates"":[]}"
4050,PER,Drought + Heatwave + Extreme Heat + Fire,120,4,Multiple,37893.566139816525,"{""type"":""MultiPoint"",""coordinates"":[]}"
2566,LBY,River Flood + Drought + Heatwave + Extreme Heat,57,4,Multiple,37593.84557971557,"{""type"":""MultiPoint"",""coordinates"":[]}"
2692,MAR,Tropical Storm + Drought + Extreme Heat + Sand and Dust Storm,172,4,Multiple,37490.528824757785,"{""type"":""MultiPoint"",""coordinates"":[]}"
9835,HND,River Flood + Tropical Storm + Heatwave + Extreme Heat,53,4,Multiple,37490.093764710495,"{""type"":""MultiPoint"",""coordinates"":[]}"
3280,MOZ,River Flood + Tropical Storm + Drought + Heatwave,29,4,Multiple,37337.25023117327,"{""type"":""MultiPoint"",""coordinates"":[]}"
8171,LKA,River Flood + Tropical Storm + Drought + Heatwave,29,4,Multiple,37020.95276862338,"{""type"":""MultiPoint"",""coordinates"":[]}"
541,BRA,River Flood + Drought + Heatwave + Fire,89,4,Multiple,36995.64069783179,"{""type"":""MultiPoint"",""coordinates"":[]}"
5084,USA,River Flood + Tropical Storm + Drought + Heatwave,29,4,Multiple,36764.42077955073,"{""type"":""MultiPoint"",""coordinates"":[]}"
8182,LKA,Tropical Storm + Drought + Heatwave + Extreme Heat,60,4,Multiple,36746.136449344456,"{""type"":""MultiPoint"",""coordinates"":[]}"
5156,USA,River Flood + Heatwave + Extreme Heat + Fire,113,4,Multiple,36278.665707162494,"{""type"":""MultiPoint"",""coordinates"":[]}"
4791,TKM,Drought + Heatwave + Extreme Heat + Fire,120,4,Multiple,35624.22467127275,"{""type"":""MultiPoint"",""coordinates"":[]}"
875,CHN,River Flood + Heatwave + Extreme Heat + Fire,113,4,Multiple,35027.82121222459,"{""type"":""MultiPoint"",""coordinates"":[]}"
6083,xJK,River Flood + Drought + Heatwave + Extreme Heat,57,4,Multiple,35012.516444161374,"{""type"":""MultiPoint"",""coordinates"":[]}"
4281,RUS,River Flood + Drought + Heatwave + Fire,89,4,Multiple,34819.54960040458,"{""type"":""MultiPoint"",""coordinates"":[]}"
4807,TKM,River Flood + Heatwave + Extreme Heat + Sand and Dust Storm,177,4,Multiple,34580.97824259809,"{""type"":""MultiPoint"",""coordinates"":[]}"
1878,IDN,River Flood + Heatwave + Extreme Heat + Fire,113,4,Multiple,33603.899340901524,"{""type"":""MultiPoint"",""coordinates"":[]}"
4035,PER,River Flood + Drought + Heatwave + Extreme Heat,57,4,Multiple,32920.07694642857,"{""type"":""MultiPoint"",""coordinates"":[]}"
8007,KWT,Heatwave + Extreme Heat + Fire + Sand and Dust Storm,240,4,Multiple,32559.235738433897,"{""type"":""MultiPoint"",""coordinates"":[]}"
9497,ESP,Tropical Storm + Drought + Heatwave + Sand and Dust Storm,156,4,Multiple,32235.504751074946,"{""type"":""MultiPoint"",""coordinates"":[]}"
8662,PRT,Tropical Storm + Drought + Heatwave + Extreme Heat,60,4,Multiple,32082.184621105134,"{""type"":""MultiPoint"",""coordinates"":[]}"
5322,UZB,Heatwave + Extreme Heat + Fire + Sand and Dust Storm,240,4,Multiple,31993.872932832073,"{""type"":""MultiPoint"",""coordinates"":[]}"
1825,IDN,River Flood + Coastal Flood + Drought + Heatwave,27,4,Multiple,30935.41833872866,"{""type"":""MultiPoint"",""coordinates"":[]}"
3086,MMR,River Flood + Tropical Storm + Drought + Extreme Heat,45,4,Multiple,30568.663562320173,"{""type"":""MultiPoint"",""coordinates"":[]}"
9244,SYR,Heatwave + Extreme Heat + Fire + Sand and Dust Storm,240,4,Multiple,30510.93743293464,"{""type"":""MultiPoint"",""coordinates"":[]}"
949,CHN,Drought + Heatwave + Fire + Sand and Dust Storm,216,4,Multiple,30312.55598954776,"{""type"":""MultiPoint"",""coordinates"":[]}"
9227,SYR,River Flood + Heatwave + Extreme Heat + Fire,113,4,Multiple,30113.255505036563,"{""type"":""MultiPoint"",""coordinates"":[]}"
1403,DZA,Heatwave + Extreme Heat + Fire + Sand and Dust Storm,240,4,Multiple,29702.866459747027,"{""type"":""MultiPoint"",""coordinates"":[]}"
1529,ESP,River Flood + Tropical Storm + Drought + Heatwave,29,4,Multiple,29632.17164017377,"{""type"":""MultiPoint"",""coordinates"":[]}"
8380,MWI,Drought + Heatwave + Extreme Heat + Fire,120,4,Multiple,29598.603989597337,"{""type"":""MultiPoint"",""coordinates"":[]}"
2670,MAR,Tropical Storm + Heatwave + Extreme Heat + Fire,116,4,Multiple,29464.38177295029,"{""type"":""MultiPoint"",""coordinates"":[]}"
6629,BFA,Heatwave + Extreme Heat + Fire + Sand and Dust Storm,240,4,Multiple,29278.459455968892,"{""type"":""MultiPoint"",""coordinates"":[]}"
901,CHN,River Flood + Tropical Storm + Heatwave + Sand and Dust Storm,149,4,Multiple,29202.13969597508,"{""type"":""MultiPoint"",""coordinates"":[]}"
3949,PAK,River Flood + Heatwave + Extreme Heat + Fire,113,4,Multiple,28953.81516351375,"{""type"":""MultiPoint"",""coordinates"":[]}"
4255,RUS,River Flood + Drought + Heatwave + Extreme Heat,57,4,Multiple,28907.856128228606,"{""type"":""MultiPoint"",""coordinates"":[]}"
1085,COD,River Flood + Drought + Heatwave + Fire,89,4,Multiple,28875.146815764456,"{""type"":""MultiPoint"",""coordinates"":[]}"
10226,HTI,Tropical Storm + Drought + Heatwave + Fire,92,4,Multiple,28789.84406104523,"{""type"":""MultiPoint"",""coordinates"":[]}"
915,CHN,River Flood + Drought + Extreme Heat + Sand and Dust Storm,169,4,Multiple,28695.983929213602,"{""type"":""MultiPoint"",""coordinates"":[]}"
2450,KAZ,River Flood + Extreme Heat + Fire + Sand and Dust Storm,225,4,Multiple,28628.489446004503,"{""type"":""MultiPoint"",""coordinates"":[]}"
3075,MMR,Coastal Flood + Tropical Storm + Drought + Heatwave,30,4,Multiple,28617.795469554323,"{""type"":""MultiPoint"",""coordinates"":[]}"
3479,MRT,Tropical Storm + Heatwave + Extreme Heat + Sand and Dust Storm,180,4,Multiple,28323.74952530849,"{""type"":""MultiPoint"",""coordinates"":[]}"
7350,GMB,River Flood + Drought + Heatwave + Extreme Heat,57,4,Multiple,28318.076856111315,"{""type"":""MultiPoint"",""coordinates"":[]}"
9055,SLV,Tropical Storm + Heatwave + Extreme Heat + Fire,116,4,Multiple,27917.139463603497,"{""type"":""MultiPoint"",""coordinates"":[]}"
5502,VNM,River Flood + Tropical Storm + Drought + Fire,77,4,Multiple,27896.22327196227,"{""type"":""MultiPoint"",""coordinates"":[]}"
5607,YEM,River Flood + Drought + Heatwave + Extreme Heat,57,4,Multiple,27848.38108828664,"{""type"":""MultiPoint"",""coordinates"":[]}"
4970,TZA,Drought + Heatwave + Extreme Heat + Fire,120,4,Multiple,27737.85314375162,"{""type"":""MultiPoint"",""coordinates"":[]}"
6097,xJK,Drought + Heatwave + Extreme Heat + Fire,120,4,Multiple,27031.872201996397,"{""type"":""MultiPoint"",""coordinates"":[]}"
3658,NER,River Flood + Heatwave + Extreme Heat + Sand and Dust Storm,177,4,Multiple,26993.54164565322,"{""type"":""MultiPoint"",""coordinates"":[]}"
5138,USA,River Flood + Drought + Heatwave + Fire,89,4,Multiple,26960.19802557237,"{""type"":""MultiPoint"",""coordinates"":[]}"
5354,VEN,River Flood + Tropical Storm + Drought + Heatwave,29,4,Multiple,26778.818398930747,"{""type"":""MultiPoint"",""coordinates"":[]}"
6145,TWN,River Flood + Coastal Flood + Tropical Storm + Heatwave,23,4,Multiple,26598.82671812545,"{""type"":""MultiPoint"",""coordinates"":[]}"
1931,IND,River Flood + Coastal Flood + Tropical Storm + Heatwave,23,4,Multiple,26544.11507993475,"{""type"":""MultiPoint"",""coordinates"":[]}"
5508,VNM,River Flood + Tropical Storm + Heatwave + Fire,85,4,Multiple,26145.437378972405,"{""type"":""MultiPoint"",""coordinates"":[]}"
476,BOL,River Flood + Heatwave + Extreme Heat + Fire,113,4,Multiple,25796.11830586477,"{""type"":""MultiPoint"",""coordinates"":[]}"
906,CHN,Tropical Storm + Drought + Heatwave + Sand and Dust Storm,156,4,Multiple,25788.583105999493,"{""type"":""MultiPoint"",""coordinates"":[]}"
10169,CUB,Tropical Storm + Heatwave + Extreme Heat + Fire,116,4,Multiple,25702.00334880488,"{""type"":""MultiPoint"",""coordinates"":[]}"
3856,OMN,River Flood + Tropical Storm + Extreme Heat + Sand and Dust Storm,165,4,Multiple,25481.18767076824,"{""type"":""MultiPoint"",""coordinates"":[]}"
8909,SEN,River Flood + Drought + Extreme Heat + Sand and Dust Storm,169,4,Multiple,25319.245361424542,"{""type"":""MultiPoint"",""coordinates"":[]}"
2951,MEX,Tropical Storm + Drought + Heatwave + Sand and Dust Storm,156,4,Multiple,25199.460342594037,"{""type"":""MultiPoint"",""coordinates"":[]}"
3074,MMR,River Flood + Tropical Storm + Drought + Heatwave,29,4,Multiple,25109.32655114587,"{""type"":""MultiPoint"",""coordinates"":[]}"
3599,NAM,Drought + Heatwave + Extreme Heat + Fire,120,4,Multiple,24631.949867675416,"{""type"":""MultiPoint"",""coordinates"":[]}"
6365,ARE,River Flood + Coastal Flood + Heatwave + Extreme Heat,51,4,Multiple,24501.414314881593,"{""type"":""MultiPoint"",""coordinates"":[]}"
8882,SEN,River Flood + Drought + Extreme Heat + Fire,105,4,Multiple,24485.902087026778,"{""type"":""MultiPoint"",""coordinates"":[]}"
